Electricity
ElectricityByUtility (1),Utility Name,Year,Ag & Water Pump,Commercial Building,Commercial Other,Industry,Mining & Construction,Residential,Streetlight,Total Usage,CA Electric Utility Retail Price ($/kWh),NorCal or Socal,CA Avg Temp (F)
Publicly owned utility,Silicon Valley Power,2013,0.013294,1473.147996,52.053885,1136.680973,24.803853,237.400000,21.000000,2945.100001,0.129,NorCal,59.3
Investor owned utility,Southern California Edison Company,2013,3286.218055,33240.994566,4535.630480,12384.962442,1922.726157,29802.512295,485.051000,85658.094995,0.129,SoCal,59.3
Rural electric cooperative,Surprise Valley Electrical Corporation,2013,60.101699,6.154020,1.455827,0.058630,0.532217,36.021000,0.052607,104.376000,0.129,NorCal,59.3
Publicly owned utility,Truckee-Donner Public Utility District,2013,8.135742,60.268295,0.495963,0.000000,0.000000,77.989000,0.062139,146.951139,0.129,NorCal,59.3
Joint utility agency,Tuolumne County Public Power Agency,2013,0.000000,18.177957,6.782376,0.000000,0.000000,0.000000,0.000000,24.960333,0.129,NorCal,59.3
Publicly owned utility,Turlock Irrigation District,2013,311.261968,489.498046,104.054231,413.452019,8.964785,716.315615,10.219329,2053.765993,0.129,NorCal,59.3
Publicly owned utility,"Ukiah, City of",2013,1.546025,60.188006,2.289687,1.024726,0.455556,40.823000,0.000000,106.327000,0.129,NorCal,59.3
Western Area Power Agency,USBR WAPA Central Valley Project,2013,558.425751,914.309719,719.724375,0.000000,170.099155,0.000000,0.000000,2362.559000,0.129,Both,59.3
Rural electric cooperative,Valley Electric Association,2013,9.920000,0.000000,0.000000,0.000000,0.000000,0.115000,0.000000,10.035000,0.129,Both,59.3
Publicly owned utility,"Vernon, City of",2013,0.300729,226.212531,21.148642,888.278938,0.507161,0.160000,1.483133,1138.091134,0.129,SoCal,59.3
Publicly owned utility,Victorville Municipal,2013,0.000444,8.838744,6.181311,58.659186,0.000000,0.000000,0.053315,73.733000,0.129,SoCal,59.3
Publicly owned utility,Alameda Municipal Power,2014,0.404096,167.057905,29.164184,15.339797,6.349605,127.528000,2.160414,348.004001,0.15,NorCal,61.4
Publicly owned utility,"Anaheim, City of",2014,0.673726,1200.147649,91.741359,333.650021,64.917512,580.408349,1.096253,2272.634869,0.15,SoCal,61.4
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2014,11.673000,0.000000,0.000000,0.000000,0.000000,36.189000,0.000000,47.862000,0.15,SoCal,61.4
Publicly owned utility,Azusa Light and Water,2014,2.932023,87.183953,20.838695,56.570734,3.570834,79.069000,0.114761,250.280000,0.15,SoCal,61.4
Publicly owned utility,"Banning, City of",2014,11.970895,50.820920,3.956305,10.467692,0.134934,64.555886,1.594368,143.501000,0.15,SoCal,61.4
Investor owned utility,Bear Valley Electric Service,2014,0.000000,52.235958,0.000000,0.000000,0.000000,73.536000,0.215042,125.987000,0.15,SoCal,61.4
Publicly owned utility,Biggs Municipal Utilities,2014,0.000000,1.047762,0.000000,9.996224,0.000000,4.537992,0.000000,15.581978,0.15,NorCal,61.4
Publicly owned utility,Burbank Water and Power,2014,9.546906,594.264561,134.556961,40.394486,3.237087,272.000000,10.000000,1064.000001,0.15,SoCal,61.4
Joint utility agency,Calaveras Public Power Agency,2014,9.016966,16.704989,6.202709,0.000000,0.000000,0.000000,0.000000,31.924664,0.15,NorCal,61.4
Publicly owned utility,Colton Public Utilities,2014,8.332835,152.778041,17.797047,69.402761,2.204326,98.058000,0.023989,348.596999,0.15,SoCal,61.4
Publicly owned utility,"Corona, City of",2014,4.542278,81.757465,25.488419,7.872715,22.055123,3.909000,0.000000,145.625000,0.15,SoCal,61.4
Publicly owned utility,Department of Water Resources,2014,2946.148329,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2946.148329,0.15,Both,61.4
Publicly owned utility,Glendale Water & Power,2014,0.724390,597.579049,15.372776,64.225971,26.097814,399.000000,9.000000,1112.000000,0.15,SoCal,61.4
Publicly owned utility,"Gridley, City of",2014,0.000000,15.454426,0.593479,3.695296,0.042620,15.538119,0.000000,35.323940,0.15,NorCal,61.4
Publicly owned utility,"Healdsburg, City of, Electric Department",2014,0.740087,34.029770,3.633373,7.558509,1.096649,26.761000,0.003612,73.823000,0.15,NorCal,61.4
Publicly owned utility,Hercules Municipal Utility,2014,0.000189,2.590453,2.709841,3.243341,0.048145,2.918000,0.000031,11.510000,0.15,NorCal,61.4
Publicly owned utility,Imperial Irrigation District,2014,280.988836,1175.790007,183.705128,145.601753,68.914275,1525.999999,11.999999,3392.999997,0.15,SoCal,61.4
Publicly owned utility,"Industry, City of",2014,0.742500,27.722278,3.047409,1.338973,0.000860,0.033138,0.000000,32.885158,0.15,SoCal,61.4
Publicly owned utility,Kirkwood Meadows Public Utility District,2014,0.000000,0.000000,0.000000,0.000000,0.000000,6.246611,0.000000,6.246611,0.15,NorCal,61.4
Publicly owned utility,Lassen Municipal Utility District,2014,9.353283,50.669497,0.000000,0.000000,0.000000,70.079000,0.436220,130.538000,0.15,NorCal,61.4
Investor owned utility,Liberty Utilities,2014,8.108831,213.128829,24.539895,1.619180,22.579791,262.902000,0.315474,533.194000,0.15,SoCal,61.4
Publicly owned utility,Lodi Electric Utility,2014,4.277709,155.212986,11.321496,102.764619,19.230690,152.064000,0.013500,444.885000,0.15,NorCal,61.4
Publicly owned utility,"Lompoc, City of, Electric Division",2014,3.988225,54.639453,9.917203,10.221050,0.596297,53.883000,0.057771,133.302999,0.15,SoCal,61.4
Publicly owned utility,Los Angeles Department of Water and Power,2014,36.018557,11460.465846,1074.813619,2309.057020,251.212721,8178.563674,144.810000,23454.941437,0.15,SoCal,61.4
Publicly owned utility,Merced Irrigation District,2014,3.514155,209.503006,7.017556,227.375954,1.708214,63.709352,1.230635,514.058872,0.15,NorCal,61.4
Publicly owned utility,Metropolitan Water District of Southern California,2014,2349.375239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2349.375239,0.15,SoCal,61.4
Publicly owned utility,Modesto Irrigation District,2014,105.301563,734.069740,58.069706,684.318728,38.240263,869.000000,15.000000,2504.000000,0.15,NorCal,61.4
Publicly owned utility,Moreno Valley Utilities,2014,0.068898,74.777437,0.350754,16.945808,18.674525,37.619000,1.392577,149.828999,0.15,SoCal,61.4
Publicly owned utility,"Needles, City of",2014,0.261274,36.462125,9.165939,0.013528,0.276141,25.580000,2.800000,74.559007,0.15,SoCal,61.4
Investor owned utility,Pacific Gas and Electric Company,2014,7715.240269,31423.041819,4245.287797,10880.660873,2225.526580,29823.126180,397.172459,86710.055977,0.15,NorCal,61.4
Investor owned utility,PacifiCorp,2014,124.095937,188.042426,21.819823,62.406091,3.213564,351.820000,2.750159,754.148000,0.15,NorCal,61.4
Publicly owned utility,"Palo Alto, City of, Utilities Department",2014,2.814728,555.953356,26.094468,199.935731,16.011123,149.525000,3.233633,953.568039,0.15,NorCal,61.4
Publicly owned utility,Pasadena Water and Power,2014,15.785078,726.515177,29.235682,20.700471,4.263593,316.631000,13.678000,1126.809001,0.15,SoCal,61.4
Publicly owned utility,"Pittsburg, City of (dba Island Energy on Mare Island)",2014,0.000063,10.427016,1.115509,6.498928,0.310484,1.712000,0.273634,20.337634,0.15,NorCal,61.4
Rural electric cooperative,Plumas-Sierra Rural Electric Cooperative,2014,18.031273,58.884776,16.654695,0.810984,0.493487,52.944000,0.017785,147.837000,0.15,NorCal,61.4
Publicly owned utility,Port of Oakland,2014,0.000000,9.036068,34.847135,4.032109,0.000000,0.000000,0.000000,47.915312,0.15,NorCal,61.4
Publicly owned utility,Port of Stockton,2014,0.006809,11.459401,3.951425,3.801148,0.137032,0.000000,0.000000,19.355815,0.15,NorCal,61.4
Publicly owned utility,Power Enterprise of the San Francisco Public Utilities Commission,2014,50.553513,352.263380,523.114066,26.195273,13.110306,19.003410,27.684816,1011.924764,0.15,NorCal,61.4
Publicly owned utility,Rancho Cucamonga Municipal Utility,2014,0.701032,65.604030,0.601619,6.025847,0.114526,0.159488,0.982469,74.189011,0.15,SoCal,61.4
Publicly owned utility,Redding Electric Utility,2014,14.770175,332.759800,30.166940,8.617131,3.646074,360.170000,3.283880,753.414000,0.15,NorCal,61.4
Publicly owned utility,"Riverside, City of",2014,35.822938,1073.892159,42.672673,277.829990,12.586869,719.000000,23.195370,2184.999999,0.15,SoCal,61.4
Publicly owned utility,Roseville Electric,2014,0.948691,510.817745,56.066180,168.373404,16.000444,440.146000,1.785535,1194.137999,0.15,NorCal,61.4
Publicly owned utility,Sacramento Municipal Utility District,2014,222.030916,4243.574041,478.999189,769.817575,132.623289,4660.266573,78.438488,10585.750071,0.15,NorCal,61.4
Investor owned utility,San Diego Gas and Electric Company,2014,376.531827,8849.274577,1822.752618,1452.808900,166.389411,7316.622690,87.240680,20071.620703,0.15,SoCal,61.4
Self Generator,Self Generation in the BUGL planning area,2014,0.000000,12.275394,0.404700,0.000000,0.000000,6.840076,0.000000,19.520170,0.15,,61.4
Self Generator,Self Generation in the IID planning area,2014,10.284122,12.956721,2.861044,0.266481,9.995787,9.250334,0.000000,45.614489,0.15,,61.4
Self Generator,Self Generation in the LADWP planning area,2014,0.000000,376.860799,0.262150,960.346201,1.669597,110.000977,0.000000,1449.139724,0.15,,61.4
Self Generator,Self Generation in the NCNC planning area,2014,11.953816,66.992397,14.339855,46.704594,0.000000,76.617063,0.000000,216.607725,0.15,,61.4
Self Generator,Self Generation in the OTHER planning area,2014,1.295368,2.352328,0.025414,17.358981,0.000000,2.661732,0.000000,23.693823,0.15,,61.4
Self Generator,Self Generation in the PGE planning area,2014,109.902831,1465.521754,245.908699,4009.798444,2385.512530,1043.862706,0.000000,9260.506964,0.15,,61.4
Self Generator,Self Generation in the SCE planning area,2014,53.651835,1183.134565,468.687568,2814.529146,1278.264930,764.589039,0.000000,6562.857083,0.15,,61.4
Self Generator,Self Generation in the SDGE planning area,2014,16.309963,721.545695,171.422830,132.723351,0.202934,333.135486,0.000000,1375.340259,0.15,,61.4
Publicly owned utility,"Shasta Lake, City of",2014,0.000000,11.030159,0.000000,129.178639,0.000000,37.135906,0.000000,177.344704,0.15,NorCal,61.4
Publicly owned utility,Silicon Valley Power,2014,0.041636,1525.466842,51.386418,1126.057924,40.647179,233.800000,8.700000,2986.099999,0.15,NorCal,61.4
Investor owned utility,Southern California Edison Company,2014,3597.526677,34118.569382,4547.634372,12648.483763,1992.492615,30027.143252,486.564000,87418.414061,0.15,SoCal,61.4
Rural electric cooperative,Surprise Valley Electrical Corporation,2014,69.917735,5.389576,1.232841,0.042396,0.341879,32.376000,0.047573,109.348000,0.15,NorCal,61.4
Publicly owned utility,Truckee-Donner Public Utility District,2014,7.582218,59.497139,0.484643,0.000000,0.000000,74.530000,0.062139,142.156139,0.15,NorCal,61.4
Joint utility agency,Tuolumne County Public Power Agency,2014,0.000000,17.149365,5.890631,0.000000,0.055760,0.000000,0.000000,23.095756,0.15,NorCal,61.4
Publicly owned utility,Turlock Irrigation District,2014,314.164830,504.250261,105.399976,408.185105,7.608398,725.523288,9.821073,2074.952931,0.15,NorCal,61.4
Publicly owned utility,"Ukiah, City of",2014,2.753366,64.459712,2.539554,1.062672,0.513733,36.712273,0.000000,108.041310,0.15,NorCal,61.4
Western Area Power Agency,USBR WAPA Central Valley Project,2014,364.694000,616.817000,702.202000,0.000000,216.024000,0.000000,0.000000,1899.737000,0.15,Both,61.4
Rural electric cooperative,Valley Electric Association,2014,10.447000,0.000000,0.000000,0.000000,0.000000,0.116000,0.000000,10.563000,0.15,Both,61.4
Publicly owned utility,"Vernon, City of",2014,0.378445,260.207336,20.392101,850.391644,0.364474,0.170000,1.470040,1133.374040,0.15,SoCal,61.4
Publicly owned utility,Victorville Municipal,2014,0.000444,8.737141,7.073221,59.528870,0.000000,0.000000,0.048324,75.388000,0.15,SoCal,61.4
Publicly owned utility,Alameda Municipal Power,2015,0.471473,165.896792,30.088022,16.198314,6.545757,126.691000,1.836642,347.728000,0.153,NorCal,60.8
Publicly owned utility,"Anaheim, City of",2015,16.990561,1264.915339,81.580531,371.463857,71.589387,609.578272,0.912191,2417.030138,0.153,SoCal,60.8
Rural electric cooperative,"Anza Electric Cooperative, Inc.",2015,0.458805,5.824474,1.935518,0.000000,0.204880,42.759124,0.000000,51.182801,0.153,SoCal,60.8
Publicly owned utility,Azusa Light and Water,2015,2.327701,86.418056,22.141618,53.906270,4.625678,84.173773,0.102680,253.695776,0.153,SoCal,60.8
Publicly owned utility,"Banning, City of",2015,15.550033,54.104415,3.277766,4.534572,0.079534,63.485088,1.674456,142.705864,0.153,SoCal,60.8
Investor owned utility,Bear Valley Electric Service,2015,0.000000,50.037724,0.000000,0.000000,0.000000,77.765492,0.195363,127.998579,0.153,SoCal,60.8
Publicly owned utility,Biggs Municipal Utilities,2015,0.000000,1.054740,0.000000,9.143913,0.000000,4.831640,0.000000,15.030293,0.153,NorCal,60.8
Publicly owned utility,Burbank Water and Power,2015,11.286367,585.809451,135.923471,39.845260,3.135452,273.000000,10.000000,1059.000001,0.153,SoCal,60.8
Joint utility agency,Calaveras Public Power Agency,2015,8.113060,16.549568,5.771428,0.000000,0.000000,0.000000,0.000000,30.434056,0.153,NorCal,60.8
Publicly owned utility,Colton Public Utilities,2015,5.683392,159.688838,16.835350,70.453845,2.715622,100.997999,0.024471,356.399517,0.153,SoCal,60.8
Publicly owned utility,"Corona, City of",2015,2.491672,39.671341,13.876218,3.776635,14.414865,5.229536,0.000000,79.460267,0.153,SoCal,60.8
Publicly owned utility,Department of Water Resources,2015,3589.012431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3589.012431,0.153,Both,60.8
Publicly owned utility,Glendale Water & Power,2015,0.673817,604.292922,15.328474,61.109302,19.265704,382.076372,9.168541,1091.915132,0.153,SoCal,60.8
Publicly owned utility,"Gridley, City of",2015,0.000000,14.469491,0.591192,3.511100,0.038057,15.382891,0.000000,33.992731,0.153,NorCal,60.8
Publicly owned utility,"Healdsburg, City of, Electric Department",2015,0.775237,35.194176,4.078019,7.644803,1.176991,26.581922,0.002708,75.453856,0.153,NorCal,60.8
Publicly owned utility,Imperial Irrigation District,2015,275.544056,1174.708451,182.105424,113.025304,72.616764,1518.999999,12.000000,3348.999998,0.153,SoCal,60.8
Publicly owned utility,"Industry, City of",2015,0.794938,35.494686,3.222124,1.492898,0.026873,0.160945,0.000000,41.192464,0.153,SoCal,60.8
Publicly owned utility,Kirkwood Meadows Public Utility District,2015,0.000000,0.000000,0.000000,0.000000,0.000000,6.110566,0.000000,6.110566,0.153,NorCal,60.8
Publicly owned utility,Lassen Municipal Utility District,2015,8.834841,48.576331,0.000000,0.000000,0.000000,67.884456,0.427614,125.723242,0.153,NorCal,60.8
Publicly owned utility,Lathrop Irrigation District,2015,0.064646,0.565720,0.029809,0.000000,0.066840,1.435428,0.000000,2.162443,0.153,NorCal,60.8
Investor owned utility,Liberty Utilities,2015,7.328720,192.624748,22.179031,1.463406,20.407500,268.409065,0.285124,512.697594,0.153,SoCal,60.8
Publicly owned utility,Lodi Electric Utility,2015,2.993518,158.559591,12.352743,99.607485,19.446679,148.852659,0.014623,441.827298,0.153,NorCal,60.8
Publicly owned utility,"Lompoc, City of, Electric Division",2015,3.861861,49.920905,8.979285,10.026313,0.539264,57.050787,0.057771,130.436186,0.153,SoCal,60.8
Publicly owned utility,Los Angeles Department of Water and Power,2015,30.573063,11489.890729,992.036527,2221.437572,196.433921,8275.322382,130.502517,23336.196711,0.153,SoCal,60.8
Publicly owned utility,Merced Irrigation District,2015,3.513703,190.694237,4.787041,207.070857,1.588504,55.764516,1.139644,464.558502,0.153,NorCal,60.8
Publicly owned utility,Metropolitan Water District of Southern California,2015,2354.124298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2354.124298,0.153,SoCal,60.8
Publicly owned utility,Modesto Irrigation District,2015,103.661654,716.879843,56.127186,687.083236,41.248081,857.000000,14.000000,2476.000000,0.153,NorCal,60.8
Publicly owned utility,Moreno Valley Utilities,2015,0.179012,88.225553,0.696832,17.900177,33.768519,34.819037,1.456368,177.045498,0.153,SoCal,60.8
Publicly owned utility,"Needles, City of",2015,0.260997,24.664486,4.089422,0.012057,0.233936,25.580000,2.800000,57.640898,0.153,SoCal,60.8
Investor owned utility,Pacific Gas and Electric Company,2015,7581.369098,31179.878450,4550.697979,10817.957173,2138.725364,29165.728985,372.361100,85806.718149,0.153,NorCal,60.8
Investor owned utility,PacifiCorp,2015,113.115432,191.110665,18.961988,64.923758,4.064323,363.656013,2.516997,758.349176,0.153,NorCal,60.8
Publicly owned utility,"Palo Alto, City of, Utilities Department",2015,2.287262,546.157038,26.803491,192.432339,15.249235,147.427000,3.324000,933.680365,0.153,NorCal,60.8
Publicly owned utility,Pasadena Water and Power,2015,15.190782,701.002552,28.917753,19.402544,4.221369,324.656000,13.423000,1106.814000,0.153,SoCal,60.8
Publicly owned utility,"Pittsburg, City of (dba Island Energy on Mare Island)",2015,0.000065,10.860954,1.358475,10.261367,0.450666,1.847905,0.343759,25.123191,0.153,NorCal,60.8
Rural electric cooperative,Plumas-Sierra Rural Electric Cooperative,2015,16.687567,54.120152,16.039324,0.761621,0.603796,51.076229,0.015438,139.304127,0.153,NorCal,60.8
Publicly owned utility,Port of Oakland,2015,0.000000,9.756203,35.225813,4.374111,0.000000,0.000000,0.000000,49.356127,0.153,NorCal,60.8
Publicly owned utility,Port of Stockton,2015,0.006972,10.782917,4.068473,4.125657,0.588673,0.000000,0.000000,19.572692,0.153,NorCal,60.8
